Fips,Year,Area,GDP,GDPGrowth,Size.of.Metro.Area,Personal.Income,Num.Of.Jobs,Job.Growth,TYPE,land_area,population,households,dem_inc_median,dem_inc_less25,dem_inc_25to50,dem_inc_50to100,dem_inc_100to200,dem_inc_greater200,opticalfiber,advdl_gr1gig
38340,2012,"Pittsfield, MA (MSA)",35150,-0.59,77.08,46930,65084,1.29,HU,889.7509744,129803,68713,51982.6284,0.252,0.2994,0.3267,0.1426,0.0336,0.0001,0.0001
48620,2012,"Wichita, KS (MSA)",40025,0.92,87.77,41152,302586,0.63,POP,3803.185142,636952,271243,53447.192,0.2415,0.3366,0.3165,0.1424,0.0248,0.0738,0.0264
48620,2012,"Wichita, KS (MSA)",40025,0.92,87.77,41152,302586,0.63,HU,3803.185142,636952,271243,53447.192,0.2415,0.3366,0.3165,0.1424,0.0248,0.0739,0.0296
16580,2012,"Champaign-Urbana, IL (MSA)",34762,0.38,76.23,39086,111691,0.39,POP,1729.772328,234894,102590,50088.1326,0.2913,0.3027,0.2946,0.1423,0.0253,0.0282,0.0032
14740,2011,"Bremerton-Silverdale, WA (MSA)",30763,-0.44,68.53,43117,95631,-0.16,POP,532.8829104,250789,107163,58858.432,0.2212,0.3085,0.3533,0.099,0.018,0,0
16580,2012,"Champaign-Urbana, IL (MSA)",34762,0.38,76.23,39086,111691,0.39,HU,1729.772328,234894,102590,50088.1326,0.2913,0.3027,0.2946,0.1423,0.0253,0.03,0.0042
14860,2011,"Bridgeport-Stamford-Norwalk, CT (MSA)",80408,-0.74,179.12,79099,436926,1.48,POP,763.7063527,918957,361701,93058.4413,0.1808,0.2056,0.3051,0.202,0.1065,0.1748,0.1359
15180,2011,"Brownsville-Harlingen, TX (MSA)",17242,-0.08,38.41,23405,136598,1.43,POP,1258.875962,415185,144495,32827.756,0.4698,0.2883,0.191,0.04,0.011,0,0
15260,2011,"Brunswick, GA (MSA)",24743,-0.49,55.12,33428,41464,-1,POP,1556.035317,114114,58844,49160.4121,0.3363,0.298,0.2699,0.0781,0.0177,0.1667,0
15980,2012,"Cape Coral-Fort Myers, FL (MSA)",27964,0.04,61.32,43169,217704,3.02,POP,1196.50884,655137,398226,58213.5411,0.2083,0.3302,0.3233,0.1416,0.0509,0.1775,0.1775
33860,2012,"Montgomery, AL (MSA)",35009,-0.21,76.77,37905,175655,-0.13,POP,2699.917763,380227,164787,51611.951,0.27,0.3192,0.3041,0.1416,0.0242,0.0225,0.0008
15980,2012,"Cape Coral-Fort Myers, FL (MSA)",27964,0.04,61.32,43169,217704,3.02,HU,1196.50884,655137,398226,58213.5411,0.2083,0.3302,0.3233,0.1416,0.0509,0.1812,0.1812
33860,2012,"Montgomery, AL (MSA)",35009,-0.21,76.77,37905,175655,-0.13,HU,2699.917763,380227,164787,51611.951,0.27,0.3192,0.3041,0.1416,0.0242,0.0252,0.0006
10420,2012,"Akron, OH (MSA)",35835,2.58,78.58,41981,331563,1.2,POP,828.6517673,703767,314621,52762.986,0.2549,0.3188,0.3125,0.1413,0.0275,0,0
10420,2012,"Akron, OH (MSA)",35835,2.58,78.58,41981,331563,1.2,HU,828.6517673,703767,314621,52762.986,0.2549,0.3188,0.3125,0.1413,0.0275,0,0
46340,2012,"Tyler, TX (MSA)",38414,0.25,84.23,41379,97307,0.57,POP,907.8340196,217411,91241,50935.0499,0.261,0.3368,0.2885,0.1412,0.0368,0.0011,0
46340,2012,"Tyler, TX (MSA)",38414,0.25,84.23,41379,97307,0.57,HU,907.8340196,217411,91241,50935.0499,0.261,0.3368,0.2885,0.1412,0.0368,0.0008,0
35380,2012,"New Orleans-Metairie, LA (MSA)",56119,6.4,123.06,43936,572533,1.29,POP,7586.743107,1157002,561592,51441.7881,0.2853,0.3178,0.2809,0.1411,0.0352,0.0093,0.007
35380,2012,"New Orleans-Metairie, LA (MSA)",56119,6.4,123.06,43936,572533,1.29,HU,7586.743107,1157002,561592,51441.7881,0.2853,0.3178,0.2809,0.1411,0.0352,0.0088,0.0072
38940,2012,"Port St. Lucie, FL (MSA)",22592,-0.65,49.54,39078,131672,1.75,POP,1435.686593,446646,228559,53395.7713,0.2263,0.354,0.2993,0.1408,0.0385,0.128,0.0818
38940,2012,"Port St. Lucie, FL (MSA)",22592,-0.65,49.54,39078,131672,1.75,HU,1435.686593,446646,228559,53395.7713,0.2263,0.354,0.2993,0.1408,0.0385,0.1249,0.0859
48900,2012,"Wilmington, NC (MSA)",37297,-2.12,81.78,36514,115075,0.47,POP,2199.894556,381263,218752,53345.0576,0.2494,0.3242,0.3062,0.1407,0.0383,0.0243,0.0026
48900,2012,"Wilmington, NC (MSA)",37297,-2.12,81.78,36514,115075,0.47,HU,2199.894556,381263,218752,53345.0576,0.2494,0.3242,0.3062,0.1407,0.0383,0.0269,0.0034
14260,2012,"Boise City, ID (MSA)",39558,0.48,86.74,35354,273770,2.18,POP,11530.43461,648098,258605,54432.4102,0.2113,0.3286,0.3461,0.1405,0.0283,0.1005,0.0367
14260,2012,"Boise City, ID (MSA)",39558,0.48,86.74,35354,273770,2.18,HU,11530.43461,648098,258605,54432.4102,0.2113,0.3286,0.3461,0.1405,0.0283,0.1003,0.0418
15380,2012,"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",35376,0.87,77.57,42788,549553,0.61,POP,2215.488997,1125838,516887,50911.6715,0.2763,0.3159,0.3042,0.1402,0.0244,0.5219,0.0153
15380,2012,"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",35376,0.87,77.57,42788,549553,0.61,HU,2215.488997,1125838,516887,50911.6715,0.2763,0.3159,0.3042,0.1402,0.0244,0.5353,0.0166
44300,2012,"State College, PA (MSA)",35188,-0.33,77.16,40894,93194,-0.2,POP,1064.081498,157985,64293,52799.3141,0.2624,0.3153,0.3073,0.1401,0.0301,0.0817,0.0633
44300,2012,"State College, PA (MSA)",35188,-0.33,77.16,40894,93194,-0.2,HU,1064.081498,157985,64293,52799.3141,0.2624,0.3153,0.3073,0.1401,0.0301,0.0696,0.0526
48140,2012,"Wausau, WI (MSA)",38141,2.35,83.64,39399,69547,0.04,POP,1480.329292,135890,59519,55111.9747,0.1928,0.3313,0.3724,0.1397,0.02,0,0
48140,2012,"Wausau, WI (MSA)",38141,2.35,83.64,39399,69547,0.04,HU,1480.329292,135890,59519,55111.9747,0.1928,0.3313,0.3724,0.1397,0.02,0,0
24020,2012,"Glens Falls, NY (MSA)",27422,1.38,60.13,40058,55765,0.62,POP,1699.094484,129753,68347,53502.6897,0.2204,0.3258,0.3516,0.1396,0.019,0,0
24020,2012,"Glens Falls, NY (MSA)",27422,1.38,60.13,40058,55765,0.62,HU,1699.094484,129753,68347,53502.6897,0.2204,0.3258,0.3516,0.1396,0.019,0,0
38300,2012,"Pittsburgh, PA (MSA)",44440,2.12,97.45,47862,1187037,1.24,POP,4850.398042,2341455,1105555,51970.8647,0.2676,0.3195,0.3058,0.1394,0.0307,0.435,0.0113
38300,2012,"Pittsburgh, PA (MSA)",44440,2.12,97.45,47862,1187037,1.24,HU,4850.398042,2341455,1105555,51970.8647,0.2676,0.3195,0.3058,0.1394,0.0307,0.4445,0.0093
15380,2011,"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",35070,0.93,78.12,41501,546241,0.8,POP,2215.488997,1129205,516091,49173.193,0.3244,0.2921,0.2915,0.0792,0.0128,0.5183,0.0133
15500,2011,"Burlington, NC (MSA)",26750,1.03,59.59,31730,60525,2.68,POP,403.6791213,153863,67695,45121.2444,0.3049,0.3202,0.3009,0.0626,0.0114,0.0108,0.0044
26820,2012,"Idaho Falls, ID (MSA)",32360,-4.03,70.96,35292,59880,-0.13,POP,2907.772713,136826,51872,52799.2436,0.209,0.3478,0.3487,0.1389,0.0194,0.002,0.0015
26820,2012,"Idaho Falls, ID (MSA)",32360,-4.03,70.96,35292,59880,-0.13,HU,2907.772713,136826,51872,52799.2436,0.209,0.3478,0.3487,0.1389,0.0194,0.0026,0.0016
40420,2012,"Rockford, IL (MSA)",33427,2.42,73.3,36359,149967,1.86,POP,731.9108919,355452,150464,52846.7339,0.2507,0.3137,0.3285,0.1388,0.0256,0.0067,0.0067
40420,2012,"Rockford, IL (MSA)",33427,2.42,73.3,36359,149967,1.86,HU,731.9108919,355452,150464,52846.7339,0.2507,0.3137,0.3285,0.1388,0.0256,0.0081,0.0081
13740,2012,"Billings, MT (MSA)",42118,0.25,92.36,41546,85542,1.97,POP,4640.134095,162804,72355,53999.228,0.2373,0.3325,0.3321,0.1387,0.0248,0.0002,0
13740,2012,"Billings, MT (MSA)",42118,0.25,92.36,41546,85542,1.97,HU,4640.134095,162804,72355,53999.228,0.2373,0.3325,0.3321,0.1387,0.0248,0,0
13140,2012,"Beaumont-Port Arthur, TX (MSA)",43787,2.08,96.02,38374,168291,0.36,POP,2332.439845,388569,164107,49038.4726,0.2859,0.3169,0.2973,0.1381,0.0211,0,0
13140,2012,"Beaumont-Port Arthur, TX (MSA)",43787,2.08,96.02,38374,168291,0.36,HU,2332.439845,388569,164107,49038.4726,0.2859,0.3169,0.2973,0.1381,0.0211,0,0
32820,2012,"Memphis, TN-MS-AR (MSA)",42725,1.41,93.69,40288,625858,0.95,POP,4456.787232,1337623,560647,52660.462,0.2777,0.3206,0.2904,0.1376,0.0312,0.0027,0.0015
32820,2012,"Memphis, TN-MS-AR (MSA)",42725,1.41,93.69,40288,625858,0.95,HU,4456.787232,1337623,560647,52660.462,0.2777,0.3206,0.2904,0.1376,0.0312,0.0027,0.0015
31140,2012,"Louisville/Jefferson County, KY-IN (MSA)",43500,3.28,95.39,40970,615791,2.5,POP,3956.747149,1311072,574881,52998.2613,0.2519,0.3298,0.3136,0.1375,0.0278,0.0737,0.0577
31140,2012,"Louisville/Jefferson County, KY-IN (MSA)",43500,3.28,95.39,40970,615791,2.5,HU,3956.747149,1311072,574881,52998.2613,0.2519,0.3298,0.3136,0.1375,0.0278,0.0758,0.0599
36420,2012,"Oklahoma City, OK (MSA)",42547,0.55,93.3,43343,624063,2.37,POP,5179.145446,1296202,559543,52621.3302,0.2578,0.3344,0.304,0.1374,0.029,0.0557,0.0018
36420,2012,"Oklahoma City, OK (MSA)",42547,0.55,93.3,43343,624063,2.37,HU,5179.145446,1296202,559543,52621.3302,0.2578,0.3344,0.304,0.1374,0.029,0.0514,0.0025
19380,2012,"Dayton, OH (MSA)",36687,-0.66,80.45,39891,377534,0.8,POP,1554.340055,840187,386832,51314.0722,0.2594,0.3302,0.3116,0.1372,0.0206,0,0
27140,2012,"Jackson, MS (MSA)",39631,1.07,86.9,39505,274650,0.65,POP,3665.249061,550012,228549,51468.2608,0.2808,0.3177,0.2924,0.1372,0.0326,0.4525,0.439
28100,2012,"Kankakee, IL (MSA)",25788,5.59,56.55,34997,44768,3.3,POP,614.1936283,115679,46517,53474.2457,0.2472,0.31,0.3443,0.1372,0.0177,0.0239,0.0152
19380,2012,"Dayton, OH (MSA)",36687,-0.66,80.45,39891,377534,0.8,HU,1554.340055,840187,386832,51314.0722,0.2594,0.3302,0.3116,0.1372,0.0206,0,0
27140,2012,"Jackson, MS (MSA)",39631,1.07,86.9,39505,274650,0.65,HU,3665.249061,550012,228549,51468.2608,0.2808,0.3177,0.2924,0.1372,0.0326,0.4717,0.4586
28100,2012,"Kankakee, IL (MSA)",25788,5.59,56.55,34997,44768,3.3,HU,614.1936283,115679,46517,53474.2457,0.2472,0.31,0.3443,0.1372,0.0177,0.0237,0.0158
22140,2012,"Farmington, NM (MSA)",38058,-2.62,83.45,33092,52152,2.26,POP,5311.445276,132881,49323,49827.193,0.2819,0.3178,0.296,0.1371,0.0193,0,0
46060,2012,"Tucson, AZ (MSA)",28643,0.89,62.81,36335,378314,1.79,POP,9109.259668,1005140,457023,52083.8205,0.2628,0.3361,0.2968,0.1371,0.0286,0.0229,0.0012
22140,2012,"Farmington, NM (MSA)",38058,-2.62,83.45,33092,52152,2.26,HU,5311.445276,132881,49323,49827.193,0.2819,0.3178,0.296,0.1371,0.0193,0,0
46060,2012,"Tucson, AZ (MSA)",28643,0.89,62.81,36335,378314,1.79,HU,9109.259668,1005140,457023,52083.8205,0.2628,0.3361,0.2968,0.1371,0.0286,0.0287,0.0013
43620,2012,"Sioux Falls, SD (MSA)",60954,0.26,133.66,47057,145239,2.74,POP,2321.677026,240149,101556,58409.8581,0.1903,0.317,0.3777,0.1369,0.0311,0.845,0.7597
43620,2012,"Sioux Falls, SD (MSA)",60954,0.26,133.66,47057,145239,2.74,HU,2321.677026,240149,101556,58409.8581,0.1903,0.317,0.3777,0.1369,0.0311,0.8545,0.7741
42680,2012,"Sebastian-Vero Beach, FL (MSA)",26553,3.95,58.23,52855,50272,1.52,POP,615.4874042,144028,80106,55394.2516,0.2501,0.3416,0.2859,0.1365,0.0555,0.0001,0
42680,2012,"Sebastian-Vero Beach, FL (MSA)",26553,3.95,58.23,52855,50272,1.52,HU,615.4874042,144028,80106,55394.2516,0.2501,0.3416,0.2859,0.1365,0.0555,0.0002,0
43100,2012,"Sheboygan, WI (MSA)",39841,3.45,87.36,44779,59074,0.39,POP,1216.332824,116058,51640,53267.8616,0.2032,0.3366,0.3621,0.1364,0.0145,0,0
43100,2012,"Sheboygan, WI (MSA)",39841,3.45,87.36,44779,59074,0.39,HU,1216.332824,116058,51640,53267.8616,0.2032,0.3366,0.3621,0.1364,0.0145,0,0
15540,2011,"Burlington-South Burlington, VT (MSA)",48486,0.58,108.01,45525,121725,1.95,POP,1444.311042,211547,92422,58611.5572,0.2325,0.3066,0.3476,0.0951,0.0182,0.3267,0.0798
15940,2011,"Canton-Massillon, OH (MSA)",28329,4.38,63.11,35896,166683,1.64,POP,884.8483341,403527,178539,46586.6445,0.2899,0.3311,0.294,0.0691,0.0159,0,0
15980,2011,"Cape Coral-Fort Myers, FL (MSA)",27953,-1.28,62.27,42153,211327,2.35,POP,1196.50884,634731,378302,54233.935,0.2486,0.3308,0.2973,0.0892,0.0341,0,0
16020,2011,"Cape Girardeau, MO-IL (MSA)",31250,-0.58,69.61,34292,46369,-0.35,POP,1386.345051,96620,42667,41788.408,0.352,0.3392,0.2491,0.0482,0.0114,0,0
16180,2011,"Carson City, NV (MSA)",43114,-0.26,96.04,41033,28454,-0.68,POP,149.5727151,54913,23348,51867.889,0.2706,0.3182,0.3184,0.0788,0.0139,0,0
22020,2012,"Fargo, ND-MN (MSA)",52798,3.73,115.77,46384,133770,3.51,POP,2598.215397,219021,96725,51519.0891,0.2498,0.3153,0.3245,0.1356,0.0275,0.5545,0.5446
16220,2011,"Casper, WY (MSA)",76012,-2.04,169.33,55608,41560,3.57,POP,5286.560475,76898,34418,52350.1968,0.3147,0.3328,0.2871,0.0536,0.0117,0,0
22020,2012,"Fargo, ND-MN (MSA)",52798,3.73,115.77,46384,133770,3.51,HU,2598.215397,219021,96725,51519.0891,0.2498,0.3153,0.3245,0.1356,0.0275,0.5975,0.5883
45220,2012,"Tallahassee, FL (MSA)",30204,-2.12,66.23,37382,169987,-0.48,POP,2552.271385,376424,171097,50467.0171,0.2984,0.3091,0.2916,0.1351,0.0237,0.5801,0.3561
45220,2012,"Tallahassee, FL (MSA)",30204,-2.12,66.23,37382,169987,-0.48,HU,2552.271385,376424,171097,50467.0171,0.2984,0.3091,0.2916,0.1351,0.0237,0.6047,0.3818
41540,2012,"Salisbury, MD-DE (MSA)",30024,0.41,65.84,38467,153720,1.31,POP,945.2940263,128561,54897,51953.4058,0.244,0.336,0.322,0.135,0.0256,0,0
41540,2012,"Salisbury, MD-DE (MSA)",30024,0.41,65.84,38467,153720,1.31,HU,945.2940263,128561,54897,51953.4058,0.244,0.336,0.322,0.135,0.0256,0,0
24580,2012,"Green Bay, WI (MSA)",43022,0.95,94.34,41609,173320,1.09,POP,2709.957012,311261,140473,53519.2741,0.2232,0.3232,0.352,0.1347,0.0236,0.0041,0.0036
24580,2012,"Green Bay, WI (MSA)",43022,0.95,94.34,41609,173320,1.09,HU,2709.957012,311261,140473,53519.2741,0.2232,0.3232,0.352,0.1347,0.0236,0.0049,0.0045
13380,2012,"Bellingham, WA (MSA)",37448,3.33,82.12,39117,85661,1.66,POP,2496.551008,208267,94513,51697.6667,0.2454,0.3117,0.3399,0.1346,0.024,0.0326,0.0019
13380,2012,"Bellingham, WA (MSA)",37448,3.33,82.12,39117,85661,1.66,HU,2496.551008,208267,94513,51697.6667,0.2454,0.3117,0.3399,0.1346,0.024,0.0318,0.0017
16300,2011,"Cedar Rapids, IA (MSA)",50288,-0.39,112.02,42678,144519,1.31,POP,1855.590461,260318,113384,54433.2697,0.2302,0.3158,0.3575,0.0823,0.0142,0.0596,0
16580,2011,"Champaign-Urbana, IL (MSA)",34630,-2.04,77.14,37987,111259,-0.86,POP,1729.772328,233121,101635,47463.5708,0.3215,0.2943,0.2955,0.0748,0.0139,0.0196,0
28020,2012,"Kalamazoo-Portage, MI (MSA)",32324,-0.72,70.88,36916,138710,0.85,POP,1545.447795,329619,149700,47952.2855,0.2832,0.3281,0.2923,0.1343,0.0258,0.0438,0
28020,2012,"Kalamazoo-Portage, MI (MSA)",32324,-0.72,70.88,36916,138710,0.85,HU,1545.447795,329619,149700,47952.2855,0.2832,0.3281,0.2923,0.1343,0.0258,0.042,0
18580,2012,"Corpus Christi, TX (MSA)",40700,5.38,89.25,40796,195839,2.85,POP,2375.095608,433386,187440,48324.3943,0.294,0.3325,0.283,0.1342,0.0266,0,0
18580,2012,"Corpus Christi, TX (MSA)",40700,5.38,89.25,40796,195839,2.85,HU,2375.095608,433386,187440,48324.3943,0.294,0.3325,0.283,0.1342,0.0266,0,0
48300,2012,"Wenatchee, WA (MSA)",27946,0.57,61.28,37067,50774,2.22,POP,4828.616073,113631,54307,50990.7501,0.2291,0.3405,0.3333,0.1339,0.0212,0.8211,0.0001
48300,2012,"Wenatchee, WA (MSA)",27946,0.57,61.28,37067,50774,2.22,HU,4828.616073,113631,54307,50990.7501,0.2291,0.3405,0.3333,0.1339,0.0212,0.7988,0.0002
47300,2012,"Visalia-Porterville, CA (MSA)",21576,-2.75,47.31,31307,146836,-1.32,POP,4667.007845,459284,151088,48440.5462,0.2748,0.3479,0.2939,0.1337,0.0211,0.029,0
47300,2012,"Visalia-Porterville, CA (MSA)",21576,-2.75,47.31,31307,146836,-1.32,HU,4667.007845,459284,151088,48440.5462,0.2748,0.3479,0.2939,0.1337,0.0211,0.028,0
45300,2012,"Tampa-St. Petersburg-Clearwater, FL (MSA)",36648,2.5,80.36,40862,1193950,2.13,POP,3255.340039,2866370,1405503,52341.9701,0.2522,0.3461,0.3011,0.1335,0.0314,0.7809,0.2664
45300,2012,"Tampa-St. Petersburg-Clearwater, FL (MSA)",36648,2.5,80.36,40862,1193950,2.13,HU,3255.340039,2866370,1405503,52341.9701,0.2522,0.3461,0.3011,0.1335,0.0314,0.7507,0.2717
24340,2012,"Grand Rapids-Wyoming, MI (MSA)",37957,3.37,83.23,37264,496635,3.88,POP,2632.345277,782698,331108,52036.3158,0.2404,0.3287,0.3295,0.1333,0.026,0.0014,0
24340,2012,"Grand Rapids-Wyoming, MI (MSA)",37957,3.37,83.23,37264,496635,3.88,HU,2632.345277,782698,331108,52036.3158,0.2404,0.3287,0.3295,0.1333,0.026,0.0022,0
30780,2012,"Little Rock-North Little Rock-Conway, AR (MSA)",41414,-0.32,90.81,41662,357072,0.44,POP,3980.87046,720214,316809,51481.7055,0.2569,0.3319,0.311,0.1327,0.0269,0.1159,0.0929
30780,2012,"Little Rock-North Little Rock-Conway, AR (MSA)",41414,-0.32,90.81,41662,357072,0.44,HU,3980.87046,720214,316809,51481.7055,0.2569,0.3319,0.311,0.1327,0.0269,0.1294,0.1068
27620,2012,"Jefferson City, MO (MSA)",33859,-1.54,74.25,36537,78082,-0.63,POP,2150.945954,151717,64976,52185.5366,0.2248,0.3239,0.3599,0.1326,0.0156,0.0214,0
27620,2012,"Jefferson City, MO (MSA)",33859,-1.54,74.25,36537,78082,-0.63,HU,2150.945954,151717,64976,52185.5366,0.2248,0.3239,0.3599,0.1326,0.0156,0.0139,0
16620,2011,"Charleston, WV (MSA)",46857,0.55,104.38,40945,125184,0.26,POP,2447.891276,304082,141497,43508.5975,0.3862,0.298,0.2442,0.0569,0.0147,0.0184,0
16700,2011,"Charleston-North Charleston, SC (MSA)",37902,2.02,84.43,38818,312776,2.84,POP,3014.759732,680121,305037,51872.1696,0.2899,0.3007,0.3031,0.0854,0.0209,0.0373,0
16740,2011,"Charlotte-Concord-Gastonia, NC-SC (MSA)",50202,0.23,111.83,38911,1025698,2.59,POP,2896.416095,1822974,764421,56335.2449,0.2179,0.2862,0.3476,0.121,0.0272,0.0404,0.0086
29340,2012,"Lake Charles, LA (MSA)",51375,2.22,112.65,37226,92971,1.98,POP,3012.159279,201219,85251,48270.5922,0.2886,0.3182,0.2981,0.132,0.0263,0.2364,0
29340,2012,"Lake Charles, LA (MSA)",51375,2.22,112.65,37226,92971,1.98,HU,3012.159279,201219,85251,48270.5922,0.2886,0.3182,0.2981,0.132,0.0263,0.2202,0
45780,2012,"Toledo, OH (MSA)",39052,3.28,85.63,37693,299355,1.79,POP,2019.797356,648723,302640,49622.5019,0.2829,0.3255,0.2996,0.1319,0.024,0.0075,0
45780,2012,"Toledo, OH (MSA)",39052,3.28,85.63,37693,299355,1.79,HU,2019.797356,648723,302640,49622.5019,0.2829,0.3255,0.2996,0.1319,0.024,0.0072,0
37860,2012,"Pensacola-Ferry Pass-Brent, FL (MSA)",26625,-1.92,58.38,37538,176282,0.57,POP,1964.498615,454359,206336,52961.5416,0.2473,0.3304,0.3194,0.1318,0.0297,0.8259,0.1171
37860,2012,"Pensacola-Ferry Pass-Brent, FL (MSA)",26625,-1.92,58.38,37538,176282,0.57,HU,1964.498615,454359,206336,52961.5416,0.2473,0.3304,0.3194,0.1318,0.0297,0.8205,0.1211
16820,2011,"Charlottesville, VA (MSA)",40730,0.76,90.73,44748,107422,1.37,POP,1560.737469,202964,89853,56239.9869,0.2621,0.3003,0.3117,0.1006,0.0253,0.0488,0.0488
16860,2011,"Chattanooga, TN-GA (MSA)",35540,1.27,79.17,35899,238723,1.87,POP,2008.399861,531935,236041,45814.7996,0.3293,0.3173,0.2726,0.065,0.0158,0.6562,0.6153
16940,2011,"Cheyenne, WY (MSA)",45656,-1.58,101.71,49443,49452,1.61,POP,2608.650693,92284,40704,51730.5442,0.2824,0.3441,0.3081,0.0544,0.011,0.0002,0.0002
45820,2012,"Topeka, KS (MSA)",35407,0.34,77.64,40132,114828,0.27,POP,3044.424235,236292,105534,52156.9509,0.2454,0.3325,0.3298,0.1314,0.0225,0.0066,0.0004
16980,2011,"Chicago-Naperville-Elgin, IL-IN-WI (MSA)",50306,1.72,112.07,46305,4449801,1.38,POP,8836.138536,9538036,3820358,63769.0165,0.2189,0.2582,0.3444,0.1431,0.0353,0.0077,0.0075
45820,2012,"Topeka, KS (MSA)",35407,0.34,77.64,40132,114828,0.27,HU,3044.424235,236292,105534,52156.9509,0.2454,0.3325,0.3298,0.1314,0.0225,0.0064,0.0004
47020,2012,"Victoria, TX (MSA)",39925,6.53,87.55,43735,43196,5.14,POP,2795.322145,116026,51671,50347.897,0.2593,0.318,0.3207,0.1312,0.0285,0,0
47020,2012,"Victoria, TX (MSA)",39925,6.53,87.55,43735,43196,5.14,HU,2795.322145,116026,51671,50347.897,0.2593,0.318,0.3207,0.1312,0.0285,0,0
29100,2012,"La Crosse-Onalaska, WI-MN (MSA)",38288,1.94,83.96,40824,78268,2.34,POP,1005.450918,134721,58255,51683.9438,0.2533,0.3089,0.3474,0.1311,0.0206,0.022,0
17020,2011,"Chico, CA (MSA)",23921,-2.48,53.29,34477,73073,-0.12,POP,1598.229538,221156,96225,44354.4735,0.3876,0.3022,0.2416,0.0548,0.0138,0,0
29100,2012,"La Crosse-Onalaska, WI-MN (MSA)",38288,1.94,83.96,40824,78268,2.34,HU,1005.450918,134721,58255,51683.9438,0.2533,0.3089,0.3474,0.1311,0.0206,0.0221,0
17140,2011,"Cincinnati, OH-KY-IN (MSA)",42292,1.64,94.21,41738,1013211,0.72,POP,4129.413484,2142061,921907,55935.3013,0.2518,0.2873,0.331,0.1065,0.0234,0.2988,0.0019
12260,2012,"Augusta-Richmond County, GA-SC (MSA)",30295,0.27,66.43,35949,231716,-0.34,POP,3157.603116,566355,242559,50091.5889,0.2827,0.3143,0.304,0.131,0.0243,0.0757,0.0033
28940,2012,"Knoxville, TN (MSA)",36970,0.74,81.07,37864,376844,0.31,POP,1786.642122,716361,326765,51402.7252,0.2632,0.3297,0.3048,0.131,0.0311,0.0703,0
12260,2012,"Augusta-Richmond County, GA-SC (MSA)",30295,0.27,66.43,35949,231716,-0.34,HU,3157.603116,566355,242559,50091.5889,0.2827,0.3143,0.304,0.131,0.0243,0.0771,0.0036
28940,2012,"Knoxville, TN (MSA)",36970,0.74,81.07,37864,376844,0.31,HU,1786.642122,716361,326765,51402.7252,0.2632,0.3297,0.3048,0.131,0.0311,0.0619,0
31860,2012,"Mankato-North Mankato, MN (MSA)",37469,3.4,82.16,40052,54934,0.91,POP,1147.873846,99112,40121,52501.6554,0.2241,0.3141,0.3623,0.1307,0.0184,0.0052,0
41060,2012,"St. Cloud, MN (MSA)",36370,3.8,79.75,37756,104545,1.99,POP,1688.911979,193592,79581,54999.4045,0.2172,0.3141,0.3689,0.1307,0.024,0.0909,0
31860,2012,"Mankato-North Mankato, MN (MSA)",37469,3.4,82.16,40052,54934,0.91,HU,1147.873846,99112,40121,52501.6554,0.2241,0.3141,0.3623,0.1307,0.0184,0.0066,0
41060,2012,"St. Cloud, MN (MSA)",36370,3.8,79.75,37756,104545,1.99,HU,1688.911979,193592,79581,54999.4045,0.2172,0.3141,0.3689,0.1307,0.024,0.0895,0
17300,2011,"Clarksville, TN-KY (MSA)",36283,5.75,80.83,39527,118587,1.88,POP,2128.792156,277877,115698,43785.4265,0.3006,0.3659,0.2787,0.0458,0.009,0.4177,0
17420,2011,"Cleveland, TN (MSA)",26283,4.19,58.55,31544,41096,3.62,POP,727.9857194,117101,49945,40026.9728,0.3567,0.3305,0.2533,0.0457,0.0137,0.0206,0.0206
17460,2011,"Cleveland-Elyria, OH (MSA)",45434,3.39,101.21,43010,1022701,0.81,POP,3756.476369,2065061,949434,52002.9208,0.2785,0.2905,0.3136,0.0953,0.022,0,0
17660,2011,"Coeur d'Alene, ID (MSA)",26799,-1.52,59.7,33631,54738,0.22,POP,1286.010436,142376,64894,46107.8619,0.2995,0.3555,0.2782,0.0574,0.0094,0.0002,0
46140,2012,"Tulsa, OK (MSA)",43792,-0.42,96.03,45350,438969,2.33,POP,6116.493577,958070,421776,51709.4966,0.2599,0.3364,0.306,0.1303,0.0289,0.0328,0.0024
46140,2012,"Tulsa, OK (MSA)",43792,-0.42,96.03,45350,438969,2.33,HU,6116.493577,958070,421776,51709.4966,0.2599,0.3364,0.306,0.1303,0.0289,0.0257,0.0002
17860,2012,"Columbia, MO (MSA)",35862,1.31,78.64,39557,97065,3.37,POP,1088.877459,178801,77266,50509.637,0.2718,0.3325,0.3108,0.1302,0.0251,0.0046,0.0008
17860,2012,"Columbia, MO (MSA)",35862,1.31,78.64,39557,97065,3.37,HU,1088.877459,178801,77266,50509.637,0.2718,0.3325,0.3108,0.1302,0.0251,0.0047,0.0012
19340,2012,"Davenport-Moline-Rock Island, IA-IL (MSA)",41306,1.45,90.58,43847,191034,1.1,POP,2133.519557,380979,169662,51748.2036,0.246,0.3318,0.3255,0.1298,0.0274,0.0146,0.0168
